,Word,Freq,word_rank,Prob. Per cent,Prob
460,tá,17,460.0,0.03381940438060756,0.00033819404380607557
461,pq,17,460.0,0.03381940438060756,0.00033819404380607557
462,soobinday,17,460.0,0.03381940438060756,0.00033819404380607557
463,shallow,17,460.0,0.03381940438060756,0.00033819404380607557
464,okay,17,460.0,0.03381940438060756,0.00033819404380607557
465,say,17,460.0,0.03381940438060756,0.00033819404380607557
466,albums,17,460.0,0.03381940438060756,0.00033819404380607557
467,and,17,460.0,0.03381940438060756,0.00033819404380607557
468,chegando,16,488.0,0.03183002765233652,0.0003183002765233652
469,black,16,488.0,0.03183002765233652,0.0003183002765233652
470,querido,16,488.0,0.03183002765233652,0.0003183002765233652
471,shout,16,488.0,0.03183002765233652,0.0003183002765233652
472,episode,16,488.0,0.03183002765233652,0.0003183002765233652
473,per,16,488.0,0.03183002765233652,0.0003183002765233652
474,layb,16,488.0,0.03183002765233652,0.0003183002765233652
475,escutam,16,488.0,0.03183002765233652,0.0003183002765233652
476,instagram,16,488.0,0.03183002765233652,0.0003183002765233652
477,escondido,16,488.0,0.03183002765233652,0.0003183002765233652
478,went,16,488.0,0.03183002765233652,0.0003183002765233652
479,mundo,16,488.0,0.03183002765233652,0.0003183002765233652
480,cares,16,488.0,0.03183002765233652,0.0003183002765233652
481,pessoas,16,488.0,0.03183002765233652,0.0003183002765233652
482,stigma,16,488.0,0.03183002765233652,0.0003183002765233652
483,followers,16,488.0,0.03183002765233652,0.0003183002765233652
484,meninos,16,488.0,0.03183002765233652,0.0003183002765233652
485,postar,16,488.0,0.03183002765233652,0.0003183002765233652
486,luego,16,488.0,0.03183002765233652,0.0003183002765233652
487,escuchado,16,488.0,0.03183002765233652,0.0003183002765233652
488,conmigo,16,488.0,0.03183002765233652,0.0003183002765233652
489,dont,16,488.0,0.03183002765233652,0.0003183002765233652
490,totally,16,488.0,0.03183002765233652,0.0003183002765233652
491,account,16,488.0,0.03183002765233652,0.0003183002765233652
492,あいみょん,16,488.0,0.03183002765233652,0.0003183002765233652
493,et,16,488.0,0.03183002765233652,0.0003183002765233652
494,work,16,488.0,0.03183002765233652,0.0003183002765233652
495,comparto,16,488.0,0.03183002765233652,0.0003183002765233652
496,米津玄師https,16,488.0,0.03183002765233652,0.0003183002765233652
497,official髭男dism,16,488.0,0.03183002765233652,0.0003183002765233652
498,pasar,16,488.0,0.03183002765233652,0.0003183002765233652
499,iskirpted,16,488.0,0.03183002765233652,0.0003183002765233652
500,bersyon,16,488.0,0.03183002765233652,0.0003183002765233652
501,receive,16,488.0,0.03183002765233652,0.0003183002765233652
502,idk,16,488.0,0.03183002765233652,0.0003183002765233652
503,news,16,488.0,0.03183002765233652,0.0003183002765233652
504,dan,16,488.0,0.03183002765233652,0.0003183002765233652
505,number,16,488.0,0.03183002765233652,0.0003183002765233652
506,feature,16,488.0,0.03183002765233652,0.0003183002765233652
507,hermana,15,527.0,0.029840650924065487,0.0002984065092406549
508,juicio,15,527.0,0.029840650924065487,0.0002984065092406549
509,certeza,15,527.0,0.029840650924065487,0.0002984065092406549
510,ygofficialblink,15,527.0,0.029840650924065487,0.0002984065092406549
511,antis,15,527.0,0.029840650924065487,0.0002984065092406549
512,gustaría,15,527.0,0.029840650924065487,0.0002984065092406549
513,malaysia,15,527.0,0.029840650924065487,0.0002984065092406549
514,lil,15,527.0,0.029840650924065487,0.0002984065092406549
515,insta,15,527.0,0.029840650924065487,0.0002984065092406549
516,hay,15,527.0,0.029840650924065487,0.0002984065092406549
517,australia,15,527.0,0.029840650924065487,0.0002984065092406549
518,reports,15,527.0,0.029840650924065487,0.0002984065092406549
519,salido,15,527.0,0.029840650924065487,0.0002984065092406549
520,friday,15,527.0,0.029840650924065487,0.0002984065092406549
521,recordado,15,527.0,0.029840650924065487,0.0002984065092406549
522,ouviu,15,527.0,0.029840650924065487,0.0002984065092406549
523,enjoying,15,527.0,0.029840650924065487,0.0002984065092406549
524,think,15,527.0,0.029840650924065487,0.0002984065092406549
525,promo,15,527.0,0.029840650924065487,0.0002984065092406549
526,lets,15,527.0,0.029840650924065487,0.0002984065092406549
527,ikon,15,527.0,0.029840650924065487,0.0002984065092406549
528,their,15,527.0,0.029840650924065487,0.0002984065092406549
529,podcasts,15,527.0,0.029840650924065487,0.0002984065092406549
530,álbum,15,527.0,0.029840650924065487,0.0002984065092406549
531,boy,15,527.0,0.029840650924065487,0.0002984065092406549
532,told,15,527.0,0.029840650924065487,0.0002984065092406549
533,bout,15,527.0,0.029840650924065487,0.0002984065092406549
534,call,15,527.0,0.029840650924065487,0.0002984065092406549
535,ilusión,15,527.0,0.029840650924065487,0.0002984065092406549
536,world,15,527.0,0.029840650924065487,0.0002984065092406549
537,categorías,15,527.0,0.029840650924065487,0.0002984065092406549
538,ido,15,527.0,0.029840650924065487,0.0002984065092406549
539,lad,15,527.0,0.029840650924065487,0.0002984065092406549
540,llevarla,15,527.0,0.029840650924065487,0.0002984065092406549
541,outrageous,15,527.0,0.029840650924065487,0.0002984065092406549
542,nuestro,15,527.0,0.029840650924065487,0.0002984065092406549
543,early,15,527.0,0.029840650924065487,0.0002984065092406549
544,click,15,527.0,0.029840650924065487,0.0002984065092406549
545,via,15,527.0,0.029840650924065487,0.0002984065092406549
546,année,14,566.5,0.02785127419579446,0.0002785127419579446
547,qué,14,566.5,0.02785127419579446,0.0002785127419579446
548,taehyung,14,566.5,0.02785127419579446,0.0002785127419579446
549,real,14,566.5,0.02785127419579446,0.0002785127419579446
550,aparece,14,566.5,0.02785127419579446,0.0002785127419579446
551,lol,14,566.5,0.02785127419579446,0.0002785127419579446
552,spotifymexico,14,566.5,0.02785127419579446,0.0002785127419579446
553,cool,14,566.5,0.02785127419579446,0.0002785127419579446
554,away,14,566.5,0.02785127419579446,0.0002785127419579446
555,ask,14,566.5,0.02785127419579446,0.0002785127419579446
556,worst,14,566.5,0.02785127419579446,0.0002785127419579446
557,without,14,566.5,0.02785127419579446,0.0002785127419579446
558,asia,14,566.5,0.02785127419579446,0.0002785127419579446
559,drake,14,566.5,0.02785127419579446,0.0002785127419579446
560,trouble,14,566.5,0.02785127419579446,0.0002785127419579446
561,omggggggggggghg,14,566.5,0.02785127419579446,0.0002785127419579446
562,ww,14,566.5,0.02785127419579446,0.0002785127419579446
563,drink,14,566.5,0.02785127419579446,0.0002785127419579446
564,that,14,566.5,0.02785127419579446,0.0002785127419579446
565,je,14,566.5,0.02785127419579446,0.0002785127419579446
566,actually,14,566.5,0.02785127419579446,0.0002785127419579446
567,combatchy,14,566.5,0.02785127419579446,0.0002785127419579446
568,ini,14,566.5,0.02785127419579446,0.0002785127419579446
569,billie,14,566.5,0.02785127419579446,0.0002785127419579446
570,askcamila,14,566.5,0.02785127419579446,0.0002785127419579446
571,animation,14,566.5,0.02785127419579446,0.0002785127419579446
572,wanted,14,566.5,0.02785127419579446,0.0002785127419579446
573,brasil,14,566.5,0.02785127419579446,0.0002785127419579446
574,swift,14,566.5,0.02785127419579446,0.0002785127419579446
575,could,14,566.5,0.02785127419579446,0.0002785127419579446
576,favorita,14,566.5,0.02785127419579446,0.0002785127419579446
577,own,14,566.5,0.02785127419579446,0.0002785127419579446
578,sure,14,566.5,0.02785127419579446,0.0002785127419579446
579,melon,14,566.5,0.02785127419579446,0.0002785127419579446
580,working,14,566.5,0.02785127419579446,0.0002785127419579446
581,water,14,566.5,0.02785127419579446,0.0002785127419579446
582,ko,14,566.5,0.02785127419579446,0.0002785127419579446
583,jekyll,14,566.5,0.02785127419579446,0.0002785127419579446
584,effect,14,566.5,0.02785127419579446,0.0002785127419579446
585,nicki,14,566.5,0.02785127419579446,0.0002785127419579446
586,better,13,610.5,0.025861897467523424,0.00025861897467523425
587,durante,13,610.5,0.025861897467523424,0.00025861897467523425
588,screenshots,13,610.5,0.025861897467523424,0.00025861897467523425
589,g,13,610.5,0.025861897467523424,0.00025861897467523425
590,sia,13,610.5,0.025861897467523424,0.00025861897467523425
591,popular,13,610.5,0.025861897467523424,0.00025861897467523425
592,terima,13,610.5,0.025861897467523424,0.00025861897467523425
593,screenshot,13,610.5,0.025861897467523424,0.00025861897467523425
594,vote,13,610.5,0.025861897467523424,0.00025861897467523425
595,balvin,13,610.5,0.025861897467523424,0.00025861897467523425
596,tudo,13,610.5,0.025861897467523424,0.00025861897467523425
597,nice,13,610.5,0.025861897467523424,0.00025861897467523425
598,discovered,13,610.5,0.025861897467523424,0.00025861897467523425
599,van,13,610.5,0.025861897467523424,0.00025861897467523425
600,added,13,610.5,0.025861897467523424,0.00025861897467523425
601,as,13,610.5,0.025861897467523424,0.00025861897467523425
602,art,13,610.5,0.025861897467523424,0.00025861897467523425
603,released,13,610.5,0.025861897467523424,0.00025861897467523425
604,things,13,610.5,0.025861897467523424,0.00025861897467523425
605,yo,13,610.5,0.025861897467523424,0.00025861897467523425
606,greatest,13,610.5,0.025861897467523424,0.00025861897467523425
607,kasih,13,610.5,0.025861897467523424,0.00025861897467523425
608,history,13,610.5,0.025861897467523424,0.00025861897467523425
609,grupo,13,610.5,0.025861897467523424,0.00025861897467523425
610,según,13,610.5,0.025861897467523424,0.00025861897467523425
611,they,13,610.5,0.025861897467523424,0.00025861897467523425
612,latam,13,610.5,0.025861897467523424,0.00025861897467523425
613,nom,13,610.5,0.025861897467523424,0.00025861897467523425
614,término,13,610.5,0.025861897467523424,0.00025861897467523425
615,amo,13,610.5,0.025861897467523424,0.00025861897467523425
616,hard,13,610.5,0.025861897467523424,0.00025861897467523425
617,repeat,13,610.5,0.025861897467523424,0.00025861897467523425
618,hits,13,610.5,0.025861897467523424,0.00025861897467523425
619,featuring,13,610.5,0.025861897467523424,0.00025861897467523425
620,run,13,610.5,0.025861897467523424,0.00025861897467523425
621,available,13,610.5,0.025861897467523424,0.00025861897467523425
622,ever,13,610.5,0.025861897467523424,0.00025861897467523425
623,sebuah,13,610.5,0.025861897467523424,0.00025861897467523425
624,les,13,610.5,0.025861897467523424,0.00025861897467523425
625,already,13,610.5,0.025861897467523424,0.00025861897467523425
626,give,13,610.5,0.025861897467523424,0.00025861897467523425
627,tanto,13,610.5,0.025861897467523424,0.00025861897467523425
628,bitch,13,610.5,0.025861897467523424,0.00025861897467523425
629,minaj,13,610.5,0.025861897467523424,0.00025861897467523425
630,views,13,610.5,0.025861897467523424,0.00025861897467523425
631,debut,13,610.5,0.025861897467523424,0.00025861897467523425
632,out,13,610.5,0.025861897467523424,0.00025861897467523425
633,miss,13,610.5,0.025861897467523424,0.00025861897467523425
634,saber,12,660.0,0.023872520739252393,0.00023872520739252393
635,sido,12,660.0,0.023872520739252393,0.00023872520739252393
636,dualipa,12,660.0,0.023872520739252393,0.00023872520739252393
637,persona,12,660.0,0.023872520739252393,0.00023872520739252393
638,haberme,12,660.0,0.023872520739252393,0.00023872520739252393
639,subscription,12,660.0,0.023872520739252393,0.00023872520739252393
640,including,12,660.0,0.023872520739252393,0.00023872520739252393
641,hear,12,660.0,0.023872520739252393,0.00023872520739252393
642,months,12,660.0,0.023872520739252393,0.00023872520739252393
643,years,12,660.0,0.023872520739252393,0.00023872520739252393
644,gays,12,660.0,0.023872520739252393,0.00023872520739252393
645,exposed,12,660.0,0.023872520739252393,0.00023872520739252393
646,acompañado,12,660.0,0.023872520739252393,0.00023872520739252393
647,hit,12,660.0,0.023872520739252393,0.00023872520739252393
648,vacation,12,660.0,0.023872520739252393,0.00023872520739252393
649,nas,12,660.0,0.023872520739252393,0.00023872520739252393
650,vous,12,660.0,0.023872520739252393,0.00023872520739252393
651,north,12,660.0,0.023872520739252393,0.00023872520739252393
652,né,12,660.0,0.023872520739252393,0.00023872520739252393
653,act,12,660.0,0.023872520739252393,0.00023872520739252393
654,ta,12,660.0,0.023872520739252393,0.00023872520739252393
655,ones,12,660.0,0.023872520739252393,0.00023872520739252393
656,carey,12,660.0,0.023872520739252393,0.00023872520739252393
657,throne,12,660.0,0.023872520739252393,0.00023872520739252393
658,comes,12,660.0,0.023872520739252393,0.00023872520739252393
659,au,12,660.0,0.023872520739252393,0.00023872520739252393
660,consiste,12,660.0,0.023872520739252393,0.00023872520739252393
661,otras,12,660.0,0.023872520739252393,0.00023872520739252393
662,using,12,660.0,0.023872520739252393,0.00023872520739252393
663,never,12,660.0,0.023872520739252393,0.00023872520739252393
664,platforms,12,660.0,0.023872520739252393,0.00023872520739252393
665,spend,12,660.0,0.023872520739252393,0.00023872520739252393
666,acts,12,660.0,0.023872520739252393,0.00023872520739252393
667,maior,12,660.0,0.023872520739252393,0.00023872520739252393
668,dia,12,660.0,0.023872520739252393,0.00023872520739252393
669,só,12,660.0,0.023872520739252393,0.00023872520739252393
670,cuando,12,660.0,0.023872520739252393,0.00023872520739252393
671,markets,12,660.0,0.023872520739252393,0.00023872520739252393
672,mariah,12,660.0,0.023872520739252393,0.00023872520739252393
673,ooh,12,660.0,0.023872520739252393,0.00023872520739252393
674,kai,12,660.0,0.023872520739252393,0.00023872520739252393
675,feat,12,660.0,0.023872520739252393,0.00023872520739252393
676,viendo,12,660.0,0.023872520739252393,0.00023872520739252393
677,campaign,12,660.0,0.023872520739252393,0.00023872520739252393
678,tops,12,660.0,0.023872520739252393,0.00023872520739252393
679,hi,12,660.0,0.023872520739252393,0.00023872520739252393
680,expanded,12,660.0,0.023872520739252393,0.00023872520739252393
681,across,12,660.0,0.023872520739252393,0.00023872520739252393
682,damn,12,660.0,0.023872520739252393,0.00023872520739252393
683,algo,12,660.0,0.023872520739252393,0.00023872520739252393
684,groove,12,660.0,0.023872520739252393,0.00023872520739252393
685,all,11,724.5,0.02188314401098136,0.0002188314401098136
686,triste,11,724.5,0.02188314401098136,0.0002188314401098136
687,tidal,11,724.5,0.02188314401098136,0.0002188314401098136
688,coming,11,724.5,0.02188314401098136,0.0002188314401098136
689,perfect,11,724.5,0.02188314401098136,0.0002188314401098136
690,empat,11,724.5,0.02188314401098136,0.0002188314401098136
691,march,11,724.5,0.02188314401098136,0.0002188314401098136
692,dulur,11,724.5,0.02188314401098136,0.0002188314401098136
693,mass,11,724.5,0.02188314401098136,0.0002188314401098136
694,ของ,11,724.5,0.02188314401098136,0.0002188314401098136
695,mengingatmu,11,724.5,0.02188314401098136,0.0002188314401098136
696,desse,11,724.5,0.02188314401098136,0.0002188314401098136
697,quien,11,724.5,0.02188314401098136,0.0002188314401098136
698,prestasi,11,724.5,0.02188314401098136,0.0002188314401098136
699,mas,11,724.5,0.02188314401098136,0.0002188314401098136
700,terjadi,11,724.5,0.02188314401098136,0.0002188314401098136
701,data,11,724.5,0.02188314401098136,0.0002188314401098136
702,vai,11,724.5,0.02188314401098136,0.0002188314401098136
703,debating,11,724.5,0.02188314401098136,0.0002188314401098136
704,define,11,724.5,0.02188314401098136,0.0002188314401098136
705,genre,11,724.5,0.02188314401098136,0.0002188314401098136
706,only,11,724.5,0.02188314401098136,0.0002188314401098136
707,beyonce,11,724.5,0.02188314401098136,0.0002188314401098136
708,person,11,724.5,0.02188314401098136,0.0002188314401098136
709,terbaik,11,724.5,0.02188314401098136,0.0002188314401098136
710,lt,11,724.5,0.02188314401098136,0.0002188314401098136
711,supaya,11,724.5,0.02188314401098136,0.0002188314401098136
712,sahabat,11,724.5,0.02188314401098136,0.0002188314401098136
713,free,11,724.5,0.02188314401098136,0.0002188314401098136
714,these,11,724.5,0.02188314401098136,0.0002188314401098136
715,started,11,724.5,0.02188314401098136,0.0002188314401098136
716,ouviram,11,724.5,0.02188314401098136,0.0002188314401098136
717,held,11,724.5,0.02188314401098136,0.0002188314401098136
718,sendo,11,724.5,0.02188314401098136,0.0002188314401098136
719,despite,11,724.5,0.02188314401098136,0.0002188314401098136
720,il,11,724.5,0.02188314401098136,0.0002188314401098136
721,sedang,11,724.5,0.02188314401098136,0.0002188314401098136
722,rookie,11,724.5,0.02188314401098136,0.0002188314401098136
723,berkata,11,724.5,0.02188314401098136,0.0002188314401098136
724,mereka,11,724.5,0.02188314401098136,0.0002188314401098136
725,primeiro,11,724.5,0.02188314401098136,0.0002188314401098136
726,ouvindo,11,724.5,0.02188314401098136,0.0002188314401098136
727,pernah,11,724.5,0.02188314401098136,0.0002188314401098136
728,al,11,724.5,0.02188314401098136,0.0002188314401098136
