,dsn,x_ds0,y_total,sg
3278,ds3,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSC
3279,ds4,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSC
3280,ds1,OBRIGAÇÕES DIVERSAS ,8,PSC
3281,ds2,OBRIGAÇÕES DIVERSAS ,8,PSC
3282,ds3,OBRIGAÇÕES DIVERSAS ,0,PSC
3283,ds4,OBRIGAÇÕES DIVERSAS ,0,PSC
3284,ds1,RÁDIO E TELEVISÃO ,2,PSC
3285,ds2,RÁDIO E TELEVISÃO ,2,PSC
3286,ds3,RÁDIO E TELEVISÃO ,0,PSC
3287,ds4,RÁDIO E TELEVISÃO ,0,PSC
3288,ds1,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,217,PSD
3289,ds2,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,217,PSD
3290,ds3,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,217,PSD
3291,ds4,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,217,PSD
3292,ds1,DESPESAS FINANCEIRAS ,7135,PSD
3293,ds2,DESPESAS FINANCEIRAS ,7135,PSD
3294,ds3,DESPESAS FINANCEIRAS ,0,PSD
3295,ds4,DESPESAS FINANCEIRAS ,0,PSD
3296,ds1,TRANSPORTES E VIAGENS ,877,PSD
3297,ds2,TRANSPORTES E VIAGENS ,877,PSD
3298,ds3,TRANSPORTES E VIAGENS ,877,PSD
3299,ds4,TRANSPORTES E VIAGENS ,0,PSD
3300,ds1,PESSOAL ,3809,PSD
3301,ds2,PESSOAL ,3809,PSD
3302,ds3,PESSOAL ,3809,PSD
3303,ds4,PESSOAL ,0,PSD
3304,ds1,SERVIÇOS TÉCNICO-PROFISSIONAIS ,2034,PSD
3305,ds2,SERVIÇOS TÉCNICO-PROFISSIONAIS ,2034,PSD
3306,ds3,SERVIÇOS TÉCNICO-PROFISSIONAIS ,2034,PSD
3307,ds4,SERVIÇOS TÉCNICO-PROFISSIONAIS ,0,PSD
3308,ds1,ALUGUÉIS E CONDOMÍNIOS ,844,PSD
3309,ds2,ALUGUÉIS E CONDOMÍNIOS ,844,PSD
3310,ds3,ALUGUÉIS E CONDOMÍNIOS ,844,PSD
3311,ds4,ALUGUÉIS E CONDOMÍNIOS ,0,PSD
3312,ds1,PROPAGANDA E PUBLICIDADE ,107,PSD
3313,ds2,PROPAGANDA E PUBLICIDADE ,107,PSD
3314,ds3,PROPAGANDA E PUBLICIDADE ,0,PSD
3315,ds4,PROPAGANDA E PUBLICIDADE ,0,PSD
3316,ds1,SERVIÇOS POSTAIS ,163,PSD
3317,ds2,SERVIÇOS POSTAIS ,163,PSD
3318,ds3,SERVIÇOS POSTAIS ,0,PSD
3319,ds4,SERVIÇOS POSTAIS ,0,PSD
3320,ds1,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,15,PSD
3321,ds2,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,15,PSD
3322,ds3,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,PSD
3323,ds4,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,PSD
3324,ds1,ENERGIA ELÉTRICA ,567,PSD
3325,ds2,ENERGIA ELÉTRICA ,567,PSD
3326,ds3,ENERGIA ELÉTRICA ,0,PSD
3327,ds4,ENERGIA ELÉTRICA ,0,PSD
3328,ds1,MATERIAL DE CONSUMO ,778,PSD
3329,ds2,MATERIAL DE CONSUMO ,778,PSD
3330,ds3,MATERIAL DE CONSUMO ,778,PSD
3331,ds4,MATERIAL DE CONSUMO ,0,PSD
3332,ds1,EVENTOS PROMOCIONAIS ,159,PSD
3333,ds2,EVENTOS PROMOCIONAIS ,159,PSD
3334,ds3,EVENTOS PROMOCIONAIS ,0,PSD
3335,ds4,EVENTOS PROMOCIONAIS ,0,PSD
3336,ds1,TELECOMUNICAÇÕES E INTERNET ,1019,PSD
3337,ds2,TELECOMUNICAÇÕES E INTERNET ,1019,PSD
3338,ds3,TELECOMUNICAÇÕES E INTERNET ,0,PSD
3339,ds4,TELECOMUNICAÇÕES E INTERNET ,0,PSD
3340,ds1,TRIBUTOS ,332,PSD
3341,ds2,TRIBUTOS ,332,PSD
3342,ds3,TRIBUTOS ,332,PSD
3343,ds4,TRIBUTOS ,0,PSD
3344,ds1,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",68,PSD
3345,ds2,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",68,PSD
3346,ds3,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",0,PSD
3347,ds4,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",0,PSD
3348,ds1,ATIVO PERMANENTE ,58,PSD
3349,ds2,ATIVO PERMANENTE ,58,PSD
3350,ds3,ATIVO PERMANENTE ,58,PSD
3351,ds4,ATIVO PERMANENTE ,0,PSD
3352,ds1,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",183,PSD
3353,ds2,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",183,PSD
3354,ds3,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",2,PSD
3355,ds4,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",0,PSD
3356,ds1,ÁGUA E ESGOTO ,191,PSD
3357,ds2,ÁGUA E ESGOTO ,191,PSD
3358,ds3,ÁGUA E ESGOTO ,0,PSD
3359,ds4,ÁGUA E ESGOTO ,0,PSD
3360,ds1,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA ,33,PSD
3361,ds2,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA ,33,PSD
3362,ds3,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA ,0,PSD
3363,ds4,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA ,0,PSD
3364,ds1,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,68,PSD
3365,ds2,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,68,PSD
3366,ds3,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,0,PSD
3367,ds4,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,0,PSD
3368,ds1,OUTRAS DESPESAS GERAIS ,180,PSD
3369,ds2,OUTRAS DESPESAS GERAIS ,180,PSD
3370,ds3,OUTRAS DESPESAS GERAIS ,0,PSD
3371,ds4,OUTRAS DESPESAS GERAIS ,0,PSD
3372,ds1,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,8,PSD
3373,ds2,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,8,PSD
3374,ds3,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSD
3375,ds4,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSD
3376,ds1,SERVIÇOS CARTORÁRIOS ,59,PSD
3377,ds2,SERVIÇOS CARTORÁRIOS ,59,PSD
3378,ds3,SERVIÇOS CARTORÁRIOS ,0,PSD
3379,ds4,SERVIÇOS CARTORÁRIOS ,0,PSD
3380,ds1,PRODUÇÃO DE AUDIOVISUAIS ,16,PSD
3381,ds2,PRODUÇÃO DE AUDIOVISUAIS ,16,PSD
3382,ds3,PRODUÇÃO DE AUDIOVISUAIS ,0,PSD
3383,ds4,PRODUÇÃO DE AUDIOVISUAIS ,0,PSD
3384,ds1,PUBLICAÇÕES ,32,PSD
3385,ds2,PUBLICAÇÕES ,32,PSD
3386,ds3,PUBLICAÇÕES ,0,PSD
3387,ds4,PUBLICAÇÕES ,0,PSD
3388,ds1,LANCHES E REFEIÇÕES ,108,PSD
3389,ds2,LANCHES E REFEIÇÕES ,108,PSD
3390,ds3,LANCHES E REFEIÇÕES ,0,PSD
3391,ds4,LANCHES E REFEIÇÕES ,0,PSD
3392,ds1,CONVENÇÕES PARTIDÁRIAS ,27,PSD
3393,ds2,CONVENÇÕES PARTIDÁRIAS ,27,PSD
3394,ds3,CONVENÇÕES PARTIDÁRIAS ,0,PSD
3395,ds4,CONVENÇÕES PARTIDÁRIAS ,0,PSD
3396,ds1,DESPESAS GERAIS ,1,PSD
3397,ds2,DESPESAS GERAIS ,1,PSD
3398,ds3,DESPESAS GERAIS ,1,PSD
3399,ds4,DESPESAS GERAIS ,0,PSD
3400,ds1,CONGRESSOS ,6,PSD
3401,ds2,CONGRESSOS ,6,PSD
3402,ds3,CONGRESSOS ,0,PSD
3403,ds4,CONGRESSOS ,0,PSD
3404,ds1,SEMINÁRIOS ,6,PSD
3405,ds2,SEMINÁRIOS ,6,PSD
3406,ds3,SEMINÁRIOS ,0,PSD
3407,ds4,SEMINÁRIOS ,0,PSD
3408,ds1,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,19,PSD
3409,ds2,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,19,PSD
3410,ds3,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,0,PSD
3411,ds4,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,0,PSD
3412,ds1,SEGURANÇA E VIGILÂNCIA ,90,PSD
3413,ds2,SEGURANÇA E VIGILÂNCIA ,90,PSD
3414,ds3,SEGURANÇA E VIGILÂNCIA ,0,PSD
3415,ds4,SEGURANÇA E VIGILÂNCIA ,0,PSD
3416,ds1,OUTROS ORDINÁRIAS,19,PSD
3417,ds2,OUTROS ORDINÁRIAS,0,PSD
3418,ds3,OUTROS ORDINÁRIAS,0,PSD
3419,ds4,OUTROS ORDINÁRIAS,0,PSD
3420,ds1,DESPESAS JUDICIAIS ,30,PSD
3421,ds2,DESPESAS JUDICIAIS ,30,PSD
3422,ds3,DESPESAS JUDICIAIS ,0,PSD
3423,ds4,DESPESAS JUDICIAIS ,0,PSD
3424,ds1,SEGUROS ,4,PSD
3425,ds2,SEGUROS ,4,PSD
3426,ds3,SEGUROS ,0,PSD
3427,ds4,SEGUROS ,0,PSD
3428,ds1,ADIANTAMENTOS DIVERSOS ,46,PSD
3429,ds2,ADIANTAMENTOS DIVERSOS ,46,PSD
3430,ds3,ADIANTAMENTOS DIVERSOS ,0,PSD
3431,ds4,ADIANTAMENTOS DIVERSOS ,0,PSD
3432,ds1,RECOLHIMENTOS AO ERÁRIO ,6,PSD
3433,ds2,RECOLHIMENTOS AO ERÁRIO ,6,PSD
3434,ds3,RECOLHIMENTOS AO ERÁRIO ,6,PSD
3435,ds4,RECOLHIMENTOS AO ERÁRIO ,0,PSD
3436,ds1,OBRIGAÇÕES DIVERSAS ,55,PSD
3437,ds2,OBRIGAÇÕES DIVERSAS ,55,PSD
3438,ds3,OBRIGAÇÕES DIVERSAS ,0,PSD
3439,ds4,OBRIGAÇÕES DIVERSAS ,0,PSD
3440,ds1,SERVIÇOS DE LIMPEZA ,75,PSD
3441,ds2,SERVIÇOS DE LIMPEZA ,75,PSD
3442,ds3,SERVIÇOS DE LIMPEZA ,4,PSD
3443,ds4,SERVIÇOS DE LIMPEZA ,0,PSD
3444,ds1,CONVENÇÕES ,2,PSD
3445,ds2,CONVENÇÕES ,2,PSD
3446,ds3,CONVENÇÕES ,0,PSD
3447,ds4,CONVENÇÕES ,0,PSD
3448,ds1,RÁDIO E TELEVISÃO ,4,PSD
3449,ds2,RÁDIO E TELEVISÃO ,4,PSD
3450,ds3,RÁDIO E TELEVISÃO ,0,PSD
3451,ds4,RÁDIO E TELEVISÃO ,0,PSD
3452,ds1,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,7,PSD
3453,ds2,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,7,PSD
3454,ds3,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSD
3455,ds4,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSD
3456,ds1,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,1,PSD
3457,ds2,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,1,PSD
3458,ds3,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,PSD
3459,ds4,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,PSD
3460,ds1,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,8,PSD
3461,ds2,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,8,PSD
3462,ds3,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,0,PSD
3463,ds4,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,0,PSD
3464,ds1,RECUPERAÇÃO DE DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,1,PSD
3465,ds2,RECUPERAÇÃO DE DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,1,PSD
3466,ds3,RECUPERAÇÃO DE DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,PSD
3467,ds4,RECUPERAÇÃO DE DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,PSD
3468,ds1,SERVIÇOS TÉCNICO-PROFISSIONAIS ,2878,PSDB
3469,ds2,SERVIÇOS TÉCNICO-PROFISSIONAIS ,2878,PSDB
3470,ds3,SERVIÇOS TÉCNICO-PROFISSIONAIS ,2878,PSDB
3471,ds4,SERVIÇOS TÉCNICO-PROFISSIONAIS ,0,PSDB
3472,ds1,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA ,307,PSDB
3473,ds2,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA ,307,PSDB
3474,ds3,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA ,0,PSDB
3475,ds4,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA ,0,PSDB
3476,ds1,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",651,PSDB
3477,ds2,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",651,PSDB
3478,ds3,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",39,PSDB
3479,ds4,"MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS ",0,PSDB
3480,ds1,PESSOAL ,5331,PSDB
3481,ds2,PESSOAL ,5331,PSDB
3482,ds3,PESSOAL ,5331,PSDB
3483,ds4,PESSOAL ,0,PSDB
3484,ds1,DESPESAS FINANCEIRAS ,12897,PSDB
3485,ds2,DESPESAS FINANCEIRAS ,12897,PSDB
3486,ds3,DESPESAS FINANCEIRAS ,0,PSDB
3487,ds4,DESPESAS FINANCEIRAS ,0,PSDB
3488,ds1,TRANSPORTES E VIAGENS ,1709,PSDB
3489,ds2,TRANSPORTES E VIAGENS ,1709,PSDB
3490,ds3,TRANSPORTES E VIAGENS ,1709,PSDB
3491,ds4,TRANSPORTES E VIAGENS ,0,PSDB
3492,ds1,RECOLHIMENTOS AO ERÁRIO ,23,PSDB
3493,ds2,RECOLHIMENTOS AO ERÁRIO ,23,PSDB
3494,ds3,RECOLHIMENTOS AO ERÁRIO ,23,PSDB
3495,ds4,RECOLHIMENTOS AO ERÁRIO ,0,PSDB
3496,ds1,LANCHES E REFEIÇÕES ,580,PSDB
3497,ds2,LANCHES E REFEIÇÕES ,580,PSDB
3498,ds3,LANCHES E REFEIÇÕES ,0,PSDB
3499,ds4,LANCHES E REFEIÇÕES ,0,PSDB
3500,ds1,CONVENÇÕES PARTIDÁRIAS ,254,PSDB
3501,ds2,CONVENÇÕES PARTIDÁRIAS ,254,PSDB
3502,ds3,CONVENÇÕES PARTIDÁRIAS ,0,PSDB
3503,ds4,CONVENÇÕES PARTIDÁRIAS ,0,PSDB
3504,ds1,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,100,PSDB
3505,ds2,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,100,PSDB
3506,ds3,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,0,PSDB
3507,ds4,PESQUISAS E TESTES DE OPINIÃO PÚBLICA ,0,PSDB
3508,ds1,SEMINÁRIOS ,99,PSDB
3509,ds2,SEMINÁRIOS ,99,PSDB
3510,ds3,SEMINÁRIOS ,0,PSDB
3511,ds4,SEMINÁRIOS ,0,PSDB
3512,ds1,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,549,PSDB
3513,ds2,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,549,PSDB
3514,ds3,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,549,PSDB
3515,ds4,TRANSFERÊNCIAS FINANCEIRAS EFETUADAS ,549,PSDB
3516,ds1,PROPAGANDA E PUBLICIDADE ,144,PSDB
3517,ds2,PROPAGANDA E PUBLICIDADE ,144,PSDB
3518,ds3,PROPAGANDA E PUBLICIDADE ,0,PSDB
3519,ds4,PROPAGANDA E PUBLICIDADE ,0,PSDB
3520,ds1,MATERIAL DE CONSUMO ,2356,PSDB
3521,ds2,MATERIAL DE CONSUMO ,2356,PSDB
3522,ds3,MATERIAL DE CONSUMO ,2356,PSDB
3523,ds4,MATERIAL DE CONSUMO ,0,PSDB
3524,ds1,DESPESAS JUDICIAIS ,159,PSDB
3525,ds2,DESPESAS JUDICIAIS ,159,PSDB
3526,ds3,DESPESAS JUDICIAIS ,0,PSDB
3527,ds4,DESPESAS JUDICIAIS ,0,PSDB
3528,ds1,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,33,PSDB
3529,ds2,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,33,PSDB
3530,ds3,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,PSDB
3531,ds4,DEPÓSITOS RESTITUÍVEIS E VALORES VINCULADOS ,0,PSDB
3532,ds1,TRIBUTOS ,455,PSDB
3533,ds2,TRIBUTOS ,455,PSDB
3534,ds3,TRIBUTOS ,455,PSDB
3535,ds4,TRIBUTOS ,0,PSDB
3536,ds1,ALUGUÉIS E CONDOMÍNIOS ,1683,PSDB
3537,ds2,ALUGUÉIS E CONDOMÍNIOS ,1683,PSDB
3538,ds3,ALUGUÉIS E CONDOMÍNIOS ,1683,PSDB
3539,ds4,ALUGUÉIS E CONDOMÍNIOS ,0,PSDB
3540,ds1,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,39,PSDB
3541,ds2,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,39,PSDB
3542,ds3,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,PSDB
3543,ds4,FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA ,0,PSDB
3544,ds1,SERVIÇOS CARTORÁRIOS ,173,PSDB
3545,ds2,SERVIÇOS CARTORÁRIOS ,173,PSDB
3546,ds3,SERVIÇOS CARTORÁRIOS ,0,PSDB
3547,ds4,SERVIÇOS CARTORÁRIOS ,0,PSDB
3548,ds1,ADIANTAMENTOS DIVERSOS ,68,PSDB
3549,ds2,ADIANTAMENTOS DIVERSOS ,68,PSDB
3550,ds3,ADIANTAMENTOS DIVERSOS ,0,PSDB
3551,ds4,ADIANTAMENTOS DIVERSOS ,0,PSDB
3552,ds1,SERVIÇOS POSTAIS ,271,PSDB
3553,ds2,SERVIÇOS POSTAIS ,271,PSDB
3554,ds3,SERVIÇOS POSTAIS ,0,PSDB
3555,ds4,SERVIÇOS POSTAIS ,0,PSDB
3556,ds1,TELECOMUNICAÇÕES E INTERNET ,1495,PSDB
3557,ds2,TELECOMUNICAÇÕES E INTERNET ,1495,PSDB
3558,ds3,TELECOMUNICAÇÕES E INTERNET ,0,PSDB
3559,ds4,TELECOMUNICAÇÕES E INTERNET ,0,PSDB
3560,ds1,ENERGIA ELÉTRICA ,844,PSDB
3561,ds2,ENERGIA ELÉTRICA ,844,PSDB
3562,ds3,ENERGIA ELÉTRICA ,0,PSDB
3563,ds4,ENERGIA ELÉTRICA ,0,PSDB
3564,ds1,OBRIGAÇÕES DIVERSAS ,47,PSDB
3565,ds2,OBRIGAÇÕES DIVERSAS ,47,PSDB
3566,ds3,OBRIGAÇÕES DIVERSAS ,0,PSDB
3567,ds4,OBRIGAÇÕES DIVERSAS ,0,PSDB
3568,ds1,SEGUROS ,19,PSDB
3569,ds2,SEGUROS ,19,PSDB
3570,ds3,SEGUROS ,0,PSDB
3571,ds4,SEGUROS ,0,PSDB
3572,ds1,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,76,PSDB
3573,ds2,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,76,PSDB
3574,ds3,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,0,PSDB
3575,ds4,ASSINATURAS E AQUISIÇÕES DE PERIÓDICOS ,0,PSDB
3576,ds1,SERVIÇOS DE LIMPEZA ,213,PSDB
3577,ds2,SERVIÇOS DE LIMPEZA ,213,PSDB
3578,ds3,SERVIÇOS DE LIMPEZA ,10,PSDB
3579,ds4,SERVIÇOS DE LIMPEZA ,0,PSDB
3580,ds1,SEGURANÇA E VIGILÂNCIA ,163,PSDB
3581,ds2,SEGURANÇA E VIGILÂNCIA ,163,PSDB
3582,ds3,SEGURANÇA E VIGILÂNCIA ,1,PSDB
3583,ds4,SEGURANÇA E VIGILÂNCIA ,0,PSDB
3584,ds1,OUTRAS DESPESAS GERAIS ,548,PSDB
3585,ds2,OUTRAS DESPESAS GERAIS ,548,PSDB
3586,ds3,OUTRAS DESPESAS GERAIS ,0,PSDB
3587,ds4,OUTRAS DESPESAS GERAIS ,0,PSDB
3588,ds1,PUBLICAÇÕES ,78,PSDB
3589,ds2,PUBLICAÇÕES ,78,PSDB
3590,ds3,PUBLICAÇÕES ,0,PSDB
3591,ds4,PUBLICAÇÕES ,0,PSDB
3592,ds1,ATIVO PERMANENTE ,130,PSDB
3593,ds2,ATIVO PERMANENTE ,130,PSDB
3594,ds3,ATIVO PERMANENTE ,130,PSDB
3595,ds4,ATIVO PERMANENTE ,4,PSDB
3596,ds1,EVENTOS PROMOCIONAIS ,352,PSDB
3597,ds2,EVENTOS PROMOCIONAIS ,352,PSDB
3598,ds3,EVENTOS PROMOCIONAIS ,0,PSDB
3599,ds4,EVENTOS PROMOCIONAIS ,0,PSDB
3600,ds1,PRODUÇÃO DE AUDIOVISUAIS ,54,PSDB
3601,ds2,PRODUÇÃO DE AUDIOVISUAIS ,54,PSDB
3602,ds3,PRODUÇÃO DE AUDIOVISUAIS ,0,PSDB
3603,ds4,PRODUÇÃO DE AUDIOVISUAIS ,0,PSDB
3604,ds1,CONGRESSOS ,40,PSDB
3605,ds2,CONGRESSOS ,40,PSDB
3606,ds3,CONGRESSOS ,0,PSDB
3607,ds4,CONGRESSOS ,0,PSDB
3608,ds1,ALISTAMENTO ,2,PSDB
3609,ds2,ALISTAMENTO ,2,PSDB
3610,ds3,ALISTAMENTO ,0,PSDB
3611,ds4,ALISTAMENTO ,0,PSDB
3612,ds1,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",58,PSDB
3613,ds2,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",58,PSDB
3614,ds3,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",0,PSDB
3615,ds4,"CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES ",0,PSDB
3616,ds1,ÁGUA E ESGOTO ,371,PSDB
3617,ds2,ÁGUA E ESGOTO ,371,PSDB
3618,ds3,ÁGUA E ESGOTO ,0,PSDB
3619,ds4,ÁGUA E ESGOTO ,0,PSDB
3620,ds1,OUTROS ORDINÁRIAS,96,PSDB
3621,ds2,OUTROS ORDINÁRIAS,0,PSDB
3622,ds3,OUTROS ORDINÁRIAS,0,PSDB
3623,ds4,OUTROS ORDINÁRIAS,0,PSDB
3624,ds1,OUTROS MULHERES,3,PSDB
3625,ds2,OUTROS MULHERES,0,PSDB
3626,ds3,OUTROS MULHERES,0,PSDB
3627,ds4,OUTROS MULHERES,0,PSDB
3628,ds1,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,9,PSDB
3629,ds2,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,9,PSDB
3630,ds3,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSDB
3631,ds4,OUTROS MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSDB
3632,ds1,RÁDIO E TELEVISÃO ,32,PSDB
3633,ds2,RÁDIO E TELEVISÃO ,32,PSDB
3634,ds3,RÁDIO E TELEVISÃO ,0,PSDB
3635,ds4,RÁDIO E TELEVISÃO ,0,PSDB
3636,ds1,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,11,PSDB
3637,ds2,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,11,PSDB
3638,ds3,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSDB
3639,ds4,MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO ,0,PSDB
3640,ds1,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,3,PSDB
3641,ds2,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,3,PSDB
3642,ds3,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,0,PSDB
3643,ds4,OUTRAS DESPESAS PARA PARTICIPAÇÃO DA MULHER NA POLÍTICA ,0,PSDB
3644,ds1,CONVENÇÕES ,5,PSDB
3645,ds2,CONVENÇÕES ,5,PSDB
3646,ds3,CONVENÇÕES ,0,PSDB
3647,ds4,CONVENÇÕES ,0,PSDB
3648,ds1,11/08/2018,2,PSDB
3649,ds2,11/08/2018,0,PSDB
3650,ds3,11/08/2018,0,PSDB
3651,ds4,11/08/2018,0,PSDB
3652,ds1,DESPESAS GERAIS ,2,PSDB
3653,ds2,DESPESAS GERAIS ,2,PSDB
3654,ds3,DESPESAS GERAIS ,2,PSDB
3655,ds4,DESPESAS GERAIS ,0,PSDB
3656,ds1,31/12/2017,1,PSDB
3657,ds2,31/12/2017,0,PSDB
3658,ds3,31/12/2017,0,PSDB
3659,ds4,31/12/2017,0,PSDB
3660,ds1,10/01/2018,1,PSDB
3661,ds2,10/01/2018,0,PSDB
3662,ds3,10/01/2018,0,PSDB
3663,ds4,10/01/2018,0,PSDB
3664,ds1,15/03/2018,1,PSDB
3665,ds2,15/03/2018,0,PSDB
3666,ds3,15/03/2018,0,PSDB
3667,ds4,15/03/2018,0,PSDB
3668,ds1,09/04/2018,1,PSDB
3669,ds2,09/04/2018,0,PSDB
3670,ds3,09/04/2018,0,PSDB
3671,ds4,09/04/2018,0,PSDB
3672,ds1,10/05/2018,1,PSDB
3673,ds2,10/05/2018,0,PSDB
3674,ds3,10/05/2018,0,PSDB
